;Код ОВД     ;Год         ;Номер документа      ;Номер престу;Дата пос тановки  в ИЦ     ;Текст решения                                                                                                                                      ;Дата решения            ;Фамилия сл-ля                                            ;Шифр докумен;Дата соз дания за писи     ;Код принятого решения      ;Кто приня л решение (код)     
1089;1;2014;1349301;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1090;1;2014;1349401;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1091;1;2014;1349501;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1092;1;2014;1350101;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1093;1;2014;1350201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1094;1;2014;1351001;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1095;1;2014;1351101;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1096;1;2014;1351501;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1097;1;2014;1351601;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1098;1;2014;1355001;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1099;1;2014;1355101;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1100;1;2014;1357701;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1101;1;2014;1357801;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1102;1;2014;1358001;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1103;1;2014;1359001;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1104;1;2014;1359301;1;28.07.2016;Возобн.приост.ст208ч.1п.2                         ;20.06.2016;БЕЗЪЯЗЫКОВ          ;3;30.07.2016;172;1
1105;1;2014;1361401;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1106;1;2014;1361901;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1107;1;2014;1364001;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1108;1;2014;1364101;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1109;1;2014;1364201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1110;1;2014;1364401;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;11.04.2016;174;5
1111;1;2014;1365601;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1112;1;2014;1366001;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1113;1;2014;1366601;1;29.02.2016;Возобн.приост.ст208ч.1п.1                         ;26.02.2016;ЧЕРЕПАНОВА          ;3;02.03.2016;174;5
1114;1;2014;1366701;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1115;1;2014;1368301;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1116;1;2014;1369001;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1117;1;2014;1369801;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1118;1;2014;1369901;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1119;1;2014;1370001;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1120;1;2014;1370901;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1121;1;2014;1371001;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1122;1;2014;1372901;1;22.06.2016;Возобн.приост.ст208ч.1п.1                         ;15.06.2016;ЩЕРБАКОВА           ;3;22.06.2016;174;3
1123;1;2014;1372901;1;21.06.2016;Возобн.приост.ст208ч.1п.1                         ;15.06.2016;ЩЕРБАКОВА           ;3;21.06.2016;174;3
1124;1;2014;1377101;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1125;1;2014;1378801;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1126;1;2014;1381001;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1127;1;2014;1382601;1;25.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;25.05.2016;174;5
1128;1;2014;1387101;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1129;1;2014;1387201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1130;1;2014;1387301;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1131;1;2014;1389801;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1132;1;2014;1394101;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1133;1;2014;1394201;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1134;1;2014;1394501;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1135;1;2014;1395801;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САТЛАНОВА           ;3;23.05.2016;174;5
1136;1;2014;1396501;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1137;1;2014;1396601;1;12.07.2016;Возобн.приост.ст208ч.1п.2                         ;15.04.2016;СЕЛЕЗНЕВА           ;3;12.07.2016;172;2
1138;1;2014;1396801;1;20.01.2016;Возобн.приост.ст208ч.1п.1                         ;19.01.2016;ОСИПОВА             ;3;25.01.2016;174;5
1139;1;2014;1396901;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1140;1;2014;1397101;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1141;1;2014;1397201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1142;1;2014;1397601;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1143;1;2014;1397701;1;25.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;25.05.2016;174;5
1144;1;2014;1397901;1;23.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;ОСИПОВА             ;3;23.05.2016;174;5
1145;1;2014;1398201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1146;1;2014;1398301;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;21.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1147;1;2014;1400101;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1148;1;2014;1400201;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1149;1;2014;1401701;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1150;1;2014;1403301;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1151;1;2014;1406501;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1152;1;2014;1408201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1153;1;2014;1408301;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;21.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1154;1;2014;1408401;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;21.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1155;1;2014;1411101;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1156;1;2014;1413601;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1157;1;2014;1413901;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1158;1;2014;1417601;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1159;1;2014;1417901;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1160;1;2014;1418101;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1161;1;2014;1419601;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1162;1;2014;1422301;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1163;1;2014;1422701;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1164;1;2014;1422801;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1165;1;2014;1423901;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1166;1;2014;1424601;1;21.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1167;1;2014;1425401;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1168;1;2014;1427601;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1169;1;2014;1428301;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1170;1;2014;1428401;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1171;1;2014;1436201;1;30.04.2016;По инициативе прокур.п.1                          ;25.03.2016;ЧЕРНИКОВА           ;3;20.05.2016;174;2
1172;1;2014;1438101;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
1173;1;2014;1439101;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1174;1;2014;1442601;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1175;1;2014;1444001;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;21.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1176;1;2014;1444201;1;26.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;ОСИПОВА             ;3;26.05.2016;174;5
1177;1;2014;1447101;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1178;1;2014;1459201;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;21.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1179;1;2014;1460601;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;21.01.2016;ЧЕРЕПАНОВА          ;3;25.01.2016;174;5
1180;1;2014;1468201;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1181;1;2014;1468301;1;06.04.2016;Возобн.приост.ст208ч.1п.1                         ;03.04.2016;ОСИПОВА             ;3;08.04.2016;174;5
1182;1;2014;1469301;1;20.05.2016;Возобн.приост.ст208ч.1п.1                         ;03.05.2016;САЛТАНОВА           ;3;23.05.2016;174;5
